Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Age,Family_Size,Money_Spent,Essential_Share,Luxury_Share,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Has_Partner_Single,Has_Kids_1,cluster,Cluster,Total_Promos
85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,22464000000000000,71,1,1789,0.20849636668529906,0.02850754611514813,0,1,0,0,1,0,1,1,4
24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,63676800000000000,53,3,19,0.6842105263157895,0.15789473684210525,0,0,0,0,0,1,2,2,0
42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,71452800000000000,44,3,573,0.2582897033158813,0.04712041884816754,0,0,1,0,0,1,0,0,1
64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,25142400000000000,36,2,805,0.5987577639751552,0.08695652173913043,0,1,0,0,1,1,1,1,0
64587.0,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,14428800000000000,71,3,108,0.14814814814814814,0.18518518518518517,0,1,0,0,1,1,2,2,0
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,22032000000000000,30,1,23,0.6521739130434783,0.17391304347826086,0,1,0,0,1,0,2,2,0
75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,38966400000000000,47,2,1493,0.4286671131949096,0.0,0,1,0,0,0,0,1,1,1
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,24537600000000000,68,4,89,0.4157303370786517,0.2247191011235955,0,1,0,0,0,1,2,2,0
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,41472000000000000,52,3,936,0.4775641025641026,0.06837606837606838,0,1,0,0,0,1,0,0,1
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,54864000000000000,69,2,343,0.13702623906705538,0.1457725947521866,0,1,0,0,1,1,0,0,0
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,68083200000000000,69,2,528,0.6287878787878788,0.07196969696969698,0,0,0,1,1,1,0,0,2
95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,39052800000000000,38,1,1901,0.30299842188321935,0.010520778537611783,0,0,0,1,1,0,1,1,2
56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,53481600000000000,44,4,724,0.2596685082872928,0.2513812154696133,0,0,0,0,0,1,0,0,2
22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,57110400000000000,38,3,58,0.4482758620689655,0.25862068965517243,0,1,0,0,0,1,2,2,0
36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,49075200000000000,71,3,297,0.1111111111111111,0.13131313131313133,0,0,0,1,0,1,0,0,0
36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,58060800000000000,71,2,488,0.48770491803278687,0.07581967213114754,0,1,0,0,1,1,0,0,1
65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,81129600000000000,72,3,859,0.4121071012805588,0.08149010477299184,0,0,1,0,0,1,0,0,0
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,31622400000000000,73,2,1574,0.28653113087674714,0.12134688691232529,0,1,0,0,0,0,1,1,1
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,27129600000000000,57,4,69,0.37681159420289856,0.4057971014492754,0,1,0,0,0,1,2,2,1
36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,36892800000000000,62,3,17,0.17647058823529413,0.23529411764705882,0,0,0,1,1,1,2,2,0
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,71971200000000000,46,3,2194,0.2862351868732908,0.07201458523245215,0,1,0,0,0,1,1,1,3
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,3024000000000000,49,3,116,0.29310344827586204,0.0,0,0,0,1,0,1,2,2,0
30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,45014400000000000,47,2,279,0.30824372759856633,0.0967741935483871,0,1,0,0,1,1,2,2,0
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,68083200000000000,57,3,103,0.27184466019417475,0.11650485436893204,0,0,1,0,0,1,2,2,0
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,20044800000000000,54,4,44,0.25,0.06818181818181818,0,0,1,0,0,1,2,2,0
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,19958400000000000,74,2,406,0.645320197044335,0.027093596059113302,0,0,1,0,0,0,1,1,0
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,13392000000000000,60,2,1363,0.36683785766691124,0.05575935436537051,0,0,0,0,0,0,1,1,1
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,48124800000000000,56,2,236,0.3898305084745763,0.046610169491525424,0,1,0,0,0,0,2,2,0
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,55728000000000000,52,3,39,0.38461538461538464,0.15384615384615385,0,1,0,0,0,1,2,2,0
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,56505600000000000,49,1,137,0.5912408759124088,0.13138686131386862,0,1,0,0,1,0,2,2,0
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,14688000000000000,52,3,79,0.4050632911392405,0.012658227848101266,0,1,0,0,0,1,2,2,0
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,44668800000000000,51,3,63,0.3968253968253968,0.0,0,0,0,1,0,1,2,2,0
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,52876800000000000,72,5,1314,0.167427701674277,0.0821917808219178,0,0,0,1,0,1,0,0,0
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,14256000000000000,59,3,71,0.04225352112676056,0.09859154929577464,0,0,1,0,0,1,2,2,0
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,86400000000000000,47,3,58,0.7241379310344828,0.20689655172413793,0,1,0,0,0,1,2,2,0
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,42249600000000000,58,3,702,0.48575498575498577,0.11823361823361823,0,0,0,1,0,1,0,0,0
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,40780800000000000,47,2,94,0.39361702127659576,0.2765957446808511,0,1,0,0,1,1,2,2,1
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,58406400000000000,38,2,80,0.475,0.325,1,0,0,0,1,1,2,2,0
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,60220800000000000,67,2,22,0.09090909090909091,0.09090909090909091,0,0,0,1,1,1,2,2,0
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,83721600000000000,61,3,1211,0.2981007431874484,0.027250206440957887,0,0,0,0,0,1,0,0,0
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,45360000000000000,54,2,1461,0.6440793976728268,0.019164955509924708,0,1,0,0,0,0,1,1,1
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,59443200000000000,54,1,1968,0.6392276422764228,0.009654471544715448,0,1,0,0,1,0,1,1,0
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,14169600000000000,56,2,1091,0.4977085242896425,0.03666361136571952,0,1,0,0,0,0,1,1,0
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,59011200000000000,48,3,55,0.4727272727272727,0.2909090909090909,0,0,0,0,0,1,2,2,0
79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,86400000000000,52,2,1366,0.5402635431918009,0.1061493411420205,0,1,0,0,0,0,1,1,1
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,71625600000000000,45,1,313,0.6517571884984026,0.14057507987220447,0,1,0,0,1,0,2,2,0
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,24451200000000000,67,4,62,0.3064516129032258,0.24193548387096775,0,0,0,1,0,1,2,2,0
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,38361600000000000,53,3,92,0.17391304347826086,0.08695652173913043,0,0,1,0,1,1,2,2,0
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,21686400000000000,54,3,72,0.2222222222222222,0.09722222222222222,0,0,0,1,0,1,2,2,1
47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,48038400000000000,72,3,655,0.22442748091603054,0.18778625954198475,0,1,0,0,0,1,0,0,0
61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,19612800000000000,66,3,704,0.08380681818181818,0.3096590909090909,0,1,0,0,0,1,0,0,1
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,86400000000000000,71,4,54,0.2777777777777778,0.09259259259259259,0,1,0,0,0,1,2,2,0
8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,69897600000000000,34,1,178,0.5112359550561798,0.011235955056179775,0,1,0,0,1,0,2,2,0
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,17020800000000000,63,2,1033,0.49177153920619554,0.1936108422071636,0,1,0,0,0,0,1,1,1
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,42681600000000000,39,3,36,0.4444444444444444,0.16666666666666666,0,1,0,0,0,1,2,2,0
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,67737600000000000,60,2,122,0.3114754098360656,0.02459016393442623,0,0,1,0,1,1,2,2,0
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,37756800000000000,59,3,122,0.4672131147540984,0.23770491803278687,0,0,1,0,0,1,2,2,0
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,36201600000000000,65,3,1123,0.5316117542297417,0.008904719501335707,0,0,0,1,0,1,1,1,0
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,65059200000000000,41,3,497,0.39436619718309857,0.3762575452716298,0,1,0,0,0,1,2,2,0
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,49939200000000000,59,3,691,0.17510853835021709,0.03762662807525326,0,1,0,0,0,1,0,0,1
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,13392000000000000,60,2,1363,0.36683785766691124,0.05575935436537051,0,0,0,0,0,0,1,1,1
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,18489600000000000,59,4,12,0.25,0.08333333333333333,0,0,0,1,0,1,2,2,1
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,56851200000000000,76,2,2440,0.38811475409836066,0.07295081967213114,0,0,0,1,0,0,1,1,0
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,57024000000000000,55,3,56,0.375,0.4642857142857143,0,0,0,0,1,1,2,2,0
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,50198400000000000,42,3,37,0.40540540540540543,0.2702702702702703,0,0,1,0,0,1,2,2,0
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,81216000000000000,40,1,968,0.6146694214876033,0.026859504132231406,0,1,0,0,1,0,1,1,0
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,71625600000000000,51,3,270,0.21481481481481482,0.05555555555555555,0,1,0,0,0,1,0,0,0
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,39225600000000000,74,2,278,0.04316546762589928,0.08992805755395683,0,0,0,1,0,0,0,0,0
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,63849600000000000,73,1,1250,0.4392,0.0448,0,1,0,0,1,0,1,1,0
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,53136000000000000,38,2,938,0.5266524520255863,0.057569296375266525,0,1,0,0,0,0,1,1,0
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,91670400000000000,76,4,1178,0.038200339558573854,0.028862478777589132,0,0,1,0,0,1,0,0,1
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,43113600000000000,67,4,1155,0.18354978354978355,0.17316017316017315,0,1,0,0,0,1,0,0,1
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,37238400000000000,38,1,653,0.666156202143951,0.05359877488514548,0,0,0,1,1,0,1,1,0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,17366400000000000,52,3,49,0.24489795918367346,0.40816326530612246,0,0,0,1,1,1,2,2,1
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,2764800000000000,61,3,506,0.1976284584980237,0.017786561264822136,0,0,0,1,0,1,0,0,0
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,62812800000000000,64,4,38,0.2894736842105263,0.3684210526315789,0,1,0,0,0,1,2,2,0
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,28944000000000000,33,1,1650,0.563030303030303,0.0890909090909091,0,1,0,0,1,0,1,1,2
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,86659200000000000,60,2,1826,0.18948521358159912,0.08159912376779847,0,0,0,0,1,1,0,0,0
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,83980800000000000,69,1,18,0.5,0.1111111111111111,0,1,0,0,1,0,2,2,0
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,21340800000000000,47,2,906,0.48233995584988965,0.018763796909492272,0,1,0,0,0,0,1,1,0
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,16848000000000000,54,3,46,0.3695652173913043,0.043478260869565216,0,0,0,1,0,1,2,2,0
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,86313600000000000,59,3,1477,0.32159783344617465,0.12863913337846988,0,1,0,0,0,1,0,0,0
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,63590400000000000,70,3,766,0.2819843342036554,0.0731070496083551,0,1,0,0,0,1,0,0,0
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,24624000000000000,72,3,47,0.14893617021276595,0.1702127659574468,0,1,0,0,0,1,2,2,0
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,43718400000000000,67,2,467,0.09421841541755889,0.2676659528907923,0,1,0,0,0,0,0,0,0
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,55209600000000000,64,2,2116,0.3827977315689981,0.055765595463137994,0,1,0,0,0,0,1,1,1
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,60480000000000000,44,2,1298,0.16101694915254236,0.03389830508474576,0,0,0,1,0,0,1,1,2
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,40867200000000000,49,4,22,0.36363636363636365,0.09090909090909091,0,0,0,0,0,1,2,2,0
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,27475200000000000,57,2,396,0.2777777777777778,0.10606060606060606,0,0,1,0,1,1,2,2,0
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,51235200000000000,47,3,20,0.5,0.15,0,0,0,1,0,1,2,2,0
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,22809600000000000,60,1,967,0.5243019648397105,0.12099276111685625,0,1,0,0,1,0,1,1,0
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,64713600000000000,54,3,357,0.4369747899159664,0.04481792717086835,0,1,0,0,0,1,2,2,0
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,72230400000000000,69,2,1401,0.4668094218415418,0.07066381156316917,0,1,0,0,0,0,1,1,0
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,41126400000000000,43,3,15,0.6666666666666666,0.0,0,1,0,0,0,1,2,2,0
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,58060800000000000,55,1,2087,0.4781983708672736,0.0637278390033541,0,0,1,0,1,0,1,1,1
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,52963200000000000,48,3,981,0.1906218144750255,0.14475025484199797,0,1,0,0,0,1,0,0,0
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,31190400000000000,55,3,17,0.5882352941176471,0.11764705882352941,0,1,0,0,1,1,2,2,0
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,53049600000000000,67,2,523,0.45124282982791586,0.15487571701720843,0,0,0,1,0,0,1,1,4
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,23846400000000000,42,3,23,0.4782608695652174,0.13043478260869565,0,1,0,0,0,1,2,2,0
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,22809600000000000,67,1,1192,0.6552013422818792,0.03607382550335571,0,0,0,1,1,0,1,1,0
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,16502400000000000,52,2,1958,0.4530132788559755,0.01940755873340143,0,0,0,1,0,0,1,1,1
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,19353600000000000,51,2,133,0.3383458646616541,0.09022556390977443,0,0,0,1,1,1,2,2,0
71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,40608000000000000,66,2,777,0.5842985842985843,0.09652509652509653,0,1,0,0,0,0,1,1,0
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,45964800000000000,53,3,73,0.3972602739726027,0.0410958904109589,0,0,0,1,1,1,2,2,0
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,259200000000000,60,4,121,0.09090909090909091,0.03305785123966942,0,0,0,1,0,1,2,2,0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,44582400000000000,46,2,424,0.4834905660377358,0.06367924528301887,0,1,0,0,1,1,0,0,0
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,26179200000000000,67,2,868,0.28225806451612906,0.038018433179723504,0,1,0,0,1,1,0,0,0
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,66182400000000000,39,1,756,0.6825396825396826,0.05423280423280423,0,0,0,0,1,0,1,1,0
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,51148800000000000,43,3,12,0.4166666666666667,0.08333333333333333,0,0,1,0,0,1,2,2,0
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,58147200000000000,46,3,937,0.2700106723585913,0.03735325506937033,0,1,0,0,0,1,0,0,0
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,41731200000000000,50,1,1862,0.41729323308270677,0.014500537056928034,0,1,0,0,1,0,1,1,3
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,48816000000000000,46,3,367,0.662125340599455,0.1226158038147139,0,0,0,0,0,1,2,2,0
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,57542400000000000,39,3,443,0.5643340857787811,0.12189616252821671,0,1,0,0,0,1,2,2,0
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,35078400000000000,55,3,267,0.14606741573033707,0.03745318352059925,0,1,0,0,0,1,2,2,0
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,22204800000000000,53,3,61,0.3770491803278688,0.3442622950819672,0,1,0,0,0,1,2,2,0
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,33350400000000000,65,1,1323,0.35525321239606955,0.0,0,0,0,1,1,0,1,1,1
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,14688000000000000,73,3,63,0.12698412698412698,0.031746031746031744,0,0,0,1,0,1,2,2,0
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,55123200000000000,55,2,64,0.5,0.265625,0,0,0,0,0,0,2,2,0
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,26784000000000000,51,3,562,0.2188612099644128,0.028469750889679714,0,0,0,0,0,1,0,0,1
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,16329600000000000,60,4,312,0.27564102564102566,0.019230769230769232,0,1,0,0,0,1,0,0,0
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,56073600000000000,71,1,1156,0.5112456747404844,0.01384083044982699,0,1,0,0,1,0,1,1,0
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,60652800000000000,42,1,1104,0.1721014492753623,0.04076086956521739,0,0,0,0,1,0,1,1,1
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,8208000000000000,52,3,16,0.25,0.0,0,0,0,1,1,1,2,2,0
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,25228800000000000,65,1,2008,0.425796812749004,0.018924302788844622,0,0,1,0,1,0,1,1,1
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,40003200000000000,41,2,44,0.5454545454545454,0.0,0,0,0,1,1,1,2,2,0
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,40176000000000000,54,3,1574,0.10673443456162643,0.10673443456162643,0,1,0,0,0,1,0,0,2
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,35942400000000000,42,3,63,0.36507936507936506,0.38095238095238093,0,0,0,1,0,1,2,2,1
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,38188800000000000,42,2,426,0.3685446009389671,0.3591549295774648,0,0,1,0,0,0,2,2,1
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59529600000000000,59,2,96,0.4375,0.4791666666666667,1,0,0,0,0,0,2,2,0
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,31276800000000000,47,3,635,0.14645669291338584,0.04566929133858268,0,0,0,0,0,1,0,0,0
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,47001600000000000,57,2,757,0.4319682959048877,0.02774108322324967,0,1,0,0,1,1,0,0,0
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,64281600000000000,46,3,125,0.352,0.048,0,0,0,1,0,1,2,2,0
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,49075200000000000,52,3,332,0.30120481927710846,0.21987951807228914,0,0,1,0,1,1,2,2,0
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,29980800000000000,46,2,135,0.6148148148148148,0.06666666666666667,0,1,0,0,1,1,2,2,0
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,64627200000000000,71,3,330,0.509090909090909,0.08787878787878788,0,1,0,0,0,1,0,0,0
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,62035200000000000,63,3,384,0.4010416666666667,0.10677083333333333,0,1,0,0,1,1,0,0,0
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,73440000000000000,59,3,1722,0.3617886178861789,0.05516840882694541,0,1,0,0,1,1,0,0,0
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,19526400000000000,48,5,78,0.2564102564102564,0.20512820512820512,0,1,0,0,0,1,2,2,0
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,31968000000000000,40,1,24,0.375,0.4583333333333333,1,0,0,0,1,0,2,2,0
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,30326400000000000,73,1,1168,0.7251712328767124,0.0958904109589041,0,0,0,0,1,0,1,1,0
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,59616000000000000,74,3,957,0.07523510971786834,0.07314524555903866,0,0,1,0,0,1,0,0,1
25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,36460800000000000,58,3,15,0.3333333333333333,0.26666666666666666,0,1,0,0,1,1,2,2,0
42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,13219200000000000,47,3,57,0.5263157894736842,0.2807017543859649,0,1,0,0,0,1,2,2,0
